Song Group,Video Title,Video ID,URL
Going To The Playoffs,1986-1987 Vermilion Sailor Marching Band - Going To The Playoffs,rM9qYYCf718,https://www.youtube.com/watch?v=rM9qYYCf718
Good King Wenceslas,1989-1990 Vermilion Sailor Jazz Band - Good King Wenceslas,olIQNZJyupU,https://www.youtube.com/watch?v=olIQNZJyupU
Halftime Show,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Sandusky,pCZHEsaaN-Q,https://www.youtube.com/watch?v=pCZHEsaaN-Q
Halftime Show,1993-1994 Vermilion Sailor Marching Band - Halftime Show -  V Amherst,ZrkoakIgRG0,https://www.youtube.com/watch?v=ZrkoakIgRG0
Halftime Show V Edison,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Edison,V67gNdMhrSU,https://www.youtube.com/watch?v=V67gNdMhrSU
Halftime Show v Fairview,2016-2017 Vermilion Sailor Marching Band - Halftime Show v Fairview,zHS2yfTpiEY,https://www.youtube.com/watch?v=zHS2yfTpiEY
Halftime Show V Firelands,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Firelands,HIIuJC1TVlk,https://www.youtube.com/watch?v=HIIuJC1TVlk
Halftime Show V Perkins,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Perkins,VpVAhJCUY9g,https://www.youtube.com/watch?v=VpVAhJCUY9g
Halftime v Firelands,2015-2016 Vermilion Sailor Marching Band - Halftime v Firelands,e1JpFl4Qb-o,https://www.youtube.com/watch?v=e1JpFl4Qb-o
Halftime v Willard,2015-2016 Vermilion Sailor Marching Band - Halftime v Willard,MY8CQ5NvlFo,https://www.youtube.com/watch?v=MY8CQ5NvlFo
Hallelujah,1989-1990 Vermilion Sailor Symphonic Band - Hallelujah,jb0_wmY1aF8,https://www.youtube.com/watch?v=jb0_wmY1aF8
Highlight Tape,1995-1996 Vermilion Sailor Marching Band - Highlight Tape,9YRPKrJdvHw,https://www.youtube.com/watch?v=9YRPKrJdvHw
Highlight Video,1999-2000 Vermilion Sailor Marching Band - Highlight Video,VXyQ6yXbU9A,https://www.youtube.com/watch?v=VXyQ6yXbU9A
Highlight Video,2006-2007 Vermilion Sailor Marching Band - Highlight Video - DIsc 2,7l7TY8VutH8,https://www.youtube.com/watch?v=7l7TY8VutH8
Highlight Video,1998-1999 Vermilion Sailor Marching Band - Highlight Video,rfOvyoDRQP4,https://www.youtube.com/watch?v=rfOvyoDRQP4
Highlight Video,2005-2006 Vermilion Sailor Marching Band - Highlight Video,hfvVuO-9YPA,https://www.youtube.com/watch?v=hfvVuO-9YPA
Highlight Video,1997-1998 Vermilion Sailor Marching Band - Highlight Video,e1cc_QMjOOQ,https://www.youtube.com/watch?v=e1cc_QMjOOQ
Highlight Video,2004-2005 Vermilion Sailor Marching Band - Highlight Video,piNx99n2Pdw,https://www.youtube.com/watch?v=piNx99n2Pdw
Highlight Video,2003-2004 Vermilion Sailor Marching Band - Highlight Video,ByPybkLI00M,https://www.youtube.com/watch?v=ByPybkLI00M
Highlight Video,2002-2003 Vermilion Sailor Marching Band - Highlight Video,0yXblReUpno,https://www.youtube.com/watch?v=0yXblReUpno
Highlight Video,1990-1991 Vermilion Sailor Marching Band - Highlight Video,RLhWf50sG6o,https://www.youtube.com/watch?v=RLhWf50sG6o
Highlight Video,1991-1992 Vermilion Sailor Marching Band - Highlight Video,DQXbWVEcgW4,https://www.youtube.com/watch?v=DQXbWVEcgW4
Highlight Video,1992-1993 Vermilion Sailor Marching Band - Highlight Video,1ubm6ow8P_Y,https://www.youtube.com/watch?v=1ubm6ow8P_Y
Highlight Video,2000-2001 Vermilion Sailor Marching Band - Highlight Video,nfOhOymGUGE,https://www.youtube.com/watch?v=nfOhOymGUGE
Highlight Video,1986-1987 Vermilion Sailor Marching Band - Highlight Video,m_dig5wYhRE,https://www.youtube.com/watch?v=m_dig5wYhRE
Highlight Video,1985-1986 Vermilion Sailor Marching Band - Highlight Video,-pZw6Q4Agzk,https://www.youtube.com/watch?v=-pZw6Q4Agzk
Highlight Video,1995-1996  Vermilion Sailor Marching Band - Highlight Video,1apcYKp2f58,https://www.youtube.com/watch?v=1apcYKp2f58
Highlight Video,1996-1997  Vermilion Sailor Marching Band - Highlight Video,ptbMwGeZvc8,https://www.youtube.com/watch?v=ptbMwGeZvc8
Highlight Video,1994-1995 Vermilion Sailor Marching Band - Highlight Video,ntjJbjegKzE,https://www.youtube.com/watch?v=ntjJbjegKzE
Highlight Video,1993-1994 Vermilion Sailor Marching Band - Highlight Video,qS7DkjoY80Y,https://www.youtube.com/watch?v=qS7DkjoY80Y
Highlights,1991 Vermilion Sailor Alumni Band - Highlights,eC5MsMV094g,https://www.youtube.com/watch?v=eC5MsMV094g
Homecoming Ceremony,2004-2005 Vermilion Sailor Marching Band - Homecoming Ceremony,lJZ7BCew-90,https://www.youtube.com/watch?v=lJZ7BCew-90
Hudson Festival,2014-2015 Vermilion Sailor Marching Band - Hudson Festival,xQpEH32QSkM,https://www.youtube.com/watch?v=xQpEH32QSkM
I'm a Believer,2018-2019 Vermilion Sailor Marching  Band  - I'm a Believer,B_anx8TRrAI,https://www.youtube.com/watch?v=B_anx8TRrAI
In Stands,2003-2004 Vermilion Sailor Marching Band - In Stands,aaGLXo8wIf4,https://www.youtube.com/watch?v=aaGLXo8wIf4
In The Rain,2002-2003 Vermilion Sailor Marching Band -In The Rain,uQE6z6zt55Y,https://www.youtube.com/watch?v=uQE6z6zt55Y
In The Stands,2002-2003 Vermilion Sailor Marching Band - In The Stands,HS8Xc30b8RM,https://www.youtube.com/watch?v=HS8Xc30b8RM
In The Stands,2000-2001 Vermilion Sailor Marching Band - In The Stands,HmB_4XwaMgc,https://www.youtube.com/watch?v=HmB_4XwaMgc
In The Stands 2,2002-2003 Vermilion Sailor Marching Band - In The Stands 2,mjHVxAWPaRU,https://www.youtube.com/watch?v=mjHVxAWPaRU
Intensity and Pride,2017-2018 Vermilion Sailor Marching Band - Intensity and Pride,Iuvuk8zCQsg,https://www.youtube.com/watch?v=Iuvuk8zCQsg
"Jazz, Symphonic, Marching","1989-1990 Vermilion High School Bands -  Jazz, Symphonic, Marching",0f-SghWbfJg,https://www.youtube.com/watch?v=0f-SghWbfJg
Jingle Bell Rock,1989-1990 Vermilion Sailor Jazz Band - Jingle Bell Rock - Midway Mall,buuKkIiVo9w,https://www.youtube.com/watch?v=buuKkIiVo9w
Jingle Bells,1989-1990 Vermilion Sailor Jazz Band - Jingle Bells,KqmCJwmKBeY,https://www.youtube.com/watch?v=KqmCJwmKBeY
Jingle Bells,1989-1990 Vermilion Sailor Jazz Band - Jingle Bells - Midway Mall,7Nqr5cz7OyE,https://www.youtube.com/watch?v=7Nqr5cz7OyE
Kingston of Vermilion Concert,VCMA - Kingston of Vermilion Concert - 12-11-08,do8bn18yG3o,https://www.youtube.com/watch?v=do8bn18yG3o
Little Drummer Boy,1989-1990 Vermilion Sailor Symphonic Band - Little Drummer Boy,yqfFrmponhs,https://www.youtube.com/watch?v=yqfFrmponhs
Little Drummer Boy,1989-1990 Vermilion Sailor Jazz Band - Little Drummer Boy,yx8Y2qQ6qJc,https://www.youtube.com/watch?v=yx8Y2qQ6qJc
Loading Up,2002-2003 Vermilion Sailor Marching Band - Loading Up,cj-KPwhAUo8,https://www.youtube.com/watch?v=cj-KPwhAUo8
Lorain,1999-2000 Vermilion Sailor Marching Band  - Lorain - Havanna Express,86QTKKr-GK4,https://www.youtube.com/watch?v=86QTKKr-GK4
Majorette,2004-2005 Vermilion Sailor Marching Band - Majorette - Flag Camp,ifdgZtRztUE,https://www.youtube.com/watch?v=ifdgZtRztUE
Majorettes,2004-2005 Vermilion Sailor Marching Band - Majorettes,wYmuVdeHO6o,https://www.youtube.com/watch?v=wYmuVdeHO6o
Majorettes Marching In,1995 Vermilion Sailor Alumni Band - Majorettes Marching In,xe5uCo4Xd94,https://www.youtube.com/watch?v=xe5uCo4Xd94
Majorettes Sideline,2002-2003 Vermilion Sailor Marching Band - Majorettes Sideline,T7JnExFjDPo,https://www.youtube.com/watch?v=T7JnExFjDPo
Malaguena,2011-2012 Vermilion Sailor Marching Band - Malaguena,A6ViFTosXRc,https://www.youtube.com/watch?v=A6ViFTosXRc
Marches In,1990 Vermilion Sailor Alumni Band - Marches In,8kXLJ-IX918,https://www.youtube.com/watch?v=8kXLJ-IX918
Marches off the Field,1986 Vermilion Sailor Alumni Band - Marches off the Field,909tCYnCcgw,https://www.youtube.com/watch?v=909tCYnCcgw
Marching at Disney,2002-2003 Vermilion Sailor Marching Band - Marching at Disney,gKZryFUJtGM,https://www.youtube.com/watch?v=gKZryFUJtGM
Marching At Disney,1998-1999 Vermilion Sailor Marching Band - Marching At Disney,-XQMaifJdzo,https://www.youtube.com/watch?v=-XQMaifJdzo
Marching In,2023 Vermilion Sailor Alumni Band - Marching In,6vr62QbWsTo,https://www.youtube.com/watch?v=6vr62QbWsTo
Marching In,2019 Vermilion Sailor Alumni Band - Marching In,7Yy0rCmpr8g,https://www.youtube.com/watch?v=7Yy0rCmpr8g
Marching In,2018-2019 Vermilion Sailor Marching  Band  - Marching In,UfDtbDudpR4,https://www.youtube.com/watch?v=UfDtbDudpR4
Marching In,2021 Vermilion Sailor Alumni Band - Marching In,ablJQaPXDjE,https://www.youtube.com/watch?v=ablJQaPXDjE
Marching In,1998-1999 Vermilion Sailor Marching Band - Marching In,k2zc5-Nv47o,https://www.youtube.com/watch?v=k2zc5-Nv47o
Marching In,2003-2004 Vermilion Sailor Marching Band - Marching In,Je0IXvPdApQ,https://www.youtube.com/watch?v=Je0IXvPdApQ
Marching In,2005-2006 Vermilion Sailor Marching Band - Marching In,OXYcFKrbTH0,https://www.youtube.com/watch?v=OXYcFKrbTH0
Marching In,1992-1993 Vermilion Sailor Marching Band - Marching In - V John Adams,Dx8FxIWDFdE,https://www.youtube.com/watch?v=Dx8FxIWDFdE
Marching In,1995-1996 Vermilion Sailor Marching Band - Marching In,ifQfJ8YUZog,https://www.youtube.com/watch?v=ifQfJ8YUZog
Marching In,1992-1993 Vermilion Sailor Marching Band - Marching In - 10-25-92,ypjfxmfL6Tk,https://www.youtube.com/watch?v=ypjfxmfL6Tk
Marching In,1991-1992 Vermilion Sailor Marching Band - Marching In - Senior Night,lUAWOEVQffU,https://www.youtube.com/watch?v=lUAWOEVQffU
Marching In,2017-2018 Vermilion Sailor Marching Band - Marching In,ebym20XDtmw,https://www.youtube.com/watch?v=ebym20XDtmw
Marching In,2007 Vermilion Sailor Alumni Band - Marching In - Fight Song,jMaJCNHVqeY,https://www.youtube.com/watch?v=jMaJCNHVqeY
Marching In,1988 Vermilion Sailor Alumni Band - Marching In,odg-t59AIvw,https://www.youtube.com/watch?v=odg-t59AIvw
Marching In Front Of the Stand,1993 Vermilion Sailor Alumni Band - Marching In Front Of the Stand,cKZO0NwctUo,https://www.youtube.com/watch?v=cKZO0NwctUo
Marching Out,2002-2003 Vermilion Sailor Marching Band - Marching Out,2D9zwN2WrNI,https://www.youtube.com/watch?v=2D9zwN2WrNI
Marching Out 3,2018-2019 Vermilion Sailor Marching  Band  - Marching Out 3,w1VtJE5bMAk,https://www.youtube.com/watch?v=w1VtJE5bMAk
Mass Band,2002-2003 Vermilion Sailor Marching Band - Mass Band - Anthony Wayne,bfpy3OQOBNM,https://www.youtube.com/watch?v=bfpy3OQOBNM
Memorial Day,2004-2005 Vermilion Sailor Marching Band - Memorial Day,xNWuRplEAhY,https://www.youtube.com/watch?v=xNWuRplEAhY
Memorial Day Part 1,2010-2011 Vermilion Sailor Marching Band - Memorial Day Part 1,2PbSrDebPUI,https://www.youtube.com/watch?v=2PbSrDebPUI
Memorial Day Part 2,2010-2011 Vermilion Sailor Marching Band - Memorial Day Part 2,JoetrAPK1gw,https://www.youtube.com/watch?v=JoetrAPK1gw
Misc,1988-1989 Vermilion Sailor Marching Band - Misc,97RlG1ePDLA,https://www.youtube.com/watch?v=97RlG1ePDLA
Misc In The Stands,1991-1992 Vermilion Sailor Marching Band - Misc In The Stands,3TDJfnJWPz4,https://www.youtube.com/watch?v=3TDJfnJWPz4
Misc Majorette Footage,1995-1996 Vermilion Sailor Marching Band - Misc Majorette Footage,Uq8hko40WeQ,https://www.youtube.com/watch?v=Uq8hko40WeQ
Music practice 2012 Sept 22,2012 Vermilion Sailor Alumni Band - Music practice 2012 Sept 22,JRlsCYAjF8Y,https://www.youtube.com/watch?v=JRlsCYAjF8Y
Na Na Na,1999-2000 Vermilion Sailor Marching Band  - Na Na Na - In Stands,jBw0Iqk8sKQ,https://www.youtube.com/watch?v=jBw0Iqk8sKQ
NATOFEST 2013,2013-2014 Vermilion Sailor Marching Band - NATOFEST 2013,3B_2WClAoUA,https://www.youtube.com/watch?v=3B_2WClAoUA
On The Band Bus,1985-1986 Vermilion Sailor Marching Band - On The Band Bus,e6C6jLw93xY,https://www.youtube.com/watch?v=e6C6jLw93xY
On The Bus,1986-1987 Vermilion Sailor Marching Band - On The Bus,YtKOUNZ3T-I,https://www.youtube.com/watch?v=YtKOUNZ3T-I
Opener,1987-1988 Vermilion Sailor Marching Band - Opener - Vermilion,w1EOoq-YGh8,https://www.youtube.com/watch?v=w1EOoq-YGh8
Opener,2016 Vermilion Sailor Alumni Band - Opener,DJ9ad52Y53k,https://www.youtube.com/watch?v=DJ9ad52Y53k
Opener,1991 Vermilion Sailor Alumni Band - Opener,xNbcu60P5Vo,https://www.youtube.com/watch?v=xNbcu60P5Vo
Parade,2004-2005 Vermilion Sailor Marching Band - Parade - Memorial Day,SFG4fLUGQ0s,https://www.youtube.com/watch?v=SFG4fLUGQ0s
Parade,1987-1988 Vermilion Sailor Marching Band - Parade - Williamsburg,hP1a9jkS1DA,https://www.youtube.com/watch?v=hP1a9jkS1DA
Pat,2004-2005 Vermilion Sailor Marching Band - Pat,i1Ht7rbMG54,https://www.youtube.com/watch?v=i1Ht7rbMG54
Performance Source Tape,1992-1993 VHS Sailor Marching  - Performance Source Tape,vYK_TKxeNtA,https://www.youtube.com/watch?v=vYK_TKxeNtA
Performances,1986-1994 Vermilion Sailor Alumni Band Performances,1uGSEg1j4ck,https://www.youtube.com/watch?v=1uGSEg1j4ck
Picnic,2000-2001 Vermilion Sailor Marching Band - Picnic,fSfBbxa5sUs,https://www.youtube.com/watch?v=fSfBbxa5sUs
Portion of Pregame,2005-2006 Vermilion Sailor Marching Band - Portion of Pregame,3j2xB_4fYoU,https://www.youtube.com/watch?v=3j2xB_4fYoU
Practice,2023 Vermilion Sailor Alumni Band - Practice,IK3gN375RlM,https://www.youtube.com/watch?v=IK3gN375RlM
Practice,1997 Vermilion Sailor Alumni Band - Practice,7XUrxKBF6yQ,https://www.youtube.com/watch?v=7XUrxKBF6yQ
Practice,1993-1994 Vermilion Sailor Marching Band - Practice,kviajvNUaJU,https://www.youtube.com/watch?v=kviajvNUaJU
Practice,2010 Vermilion Sailor Alumni Band -  Practice - Basin St  Blues,3qjjgEGxSzA,https://www.youtube.com/watch?v=3qjjgEGxSzA
Pregame,2022-2023 Vermilion Sailor Marching Band - Pregame - 10-21-2022,4wLRh1a0CMk,https://www.youtube.com/watch?v=4wLRh1a0CMk
Pregame,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-23-2022,RBGsg0IzEC0,https://www.youtube.com/watch?v=RBGsg0IzEC0
Pregame,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-16-2022,rnvLxNaQIEw,https://www.youtube.com/watch?v=rnvLxNaQIEw
Pregame,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-9-2022,Pthtb9fHgzg,https://www.youtube.com/watch?v=Pthtb9fHgzg
Pregame,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-2-2022,Qu0Qfqme5J8,https://www.youtube.com/watch?v=Qu0Qfqme5J8
Pregame,2018-2019 Vermilion Sailor Marching  Band  - Pregame,HVG9qh0S6Hk,https://www.youtube.com/watch?v=HVG9qh0S6Hk
Pregame,1999-2000 Vermilion Sailor Marching Band  - Pregame,DMy22EBVAug,https://www.youtube.com/watch?v=DMy22EBVAug
Pregame,1999-2000 Vermilion Sailor Marching Band  - Pregame - Fight Song,G62Tu-GIY9E,https://www.youtube.com/watch?v=G62Tu-GIY9E
Pregame,1997-1998 Vermilion Sailor Marching Band - Pregame - With 8th Grade,IUZD_T9JZ_8,https://www.youtube.com/watch?v=IUZD_T9JZ_8
Pregame,1995-1996 Vermilion Sailor Marching Band - Pregame,6xnytnuBjoQ,https://www.youtube.com/watch?v=6xnytnuBjoQ
Pregame,1991-1992 Vermilion Sailor Marching Band - Pregame,TpH5gJic-V8,https://www.youtube.com/watch?v=TpH5gJic-V8
Pregame,1992-1993 Vermilion Sailor Marching Band - Pregame - V John Adams,mzgVKcSH0BU,https://www.youtube.com/watch?v=mzgVKcSH0BU
Pregame,1990-1991 Vermilion Sailor Marching Band - Pregame,RQjNNpdMayw,https://www.youtube.com/watch?v=RQjNNpdMayw
Pregame,1994-1995 Vermilion Sailor Marching Band - Pregame,dmth4vvu5Vk,https://www.youtube.com/watch?v=dmth4vvu5Vk
Pregame,1996-1997  Vermilion Sailor Marching Band - Pregame - Firelands,SeotbP_7dZc,https://www.youtube.com/watch?v=SeotbP_7dZc
Pregame,1997-1998 Vermilion Sailor Marching Band - Pregame,Y_E9V0ycXxw,https://www.youtube.com/watch?v=Y_E9V0ycXxw
Pregame,1993-1994 Vermilion Sailor Marching Band - Pregame  -  V John Adams,FVW3mXGlzEo,https://www.youtube.com/watch?v=FVW3mXGlzEo
Pregame,1993-1994 Vermilion Sailor Marching Band - Pregame - V Amherst,SHOuMQ50CZE,https://www.youtube.com/watch?v=SHOuMQ50CZE
Pregame,2016-2017 Vermilion Sailor Marching Band - Pregame,G0gkM0ZuPlE,https://www.youtube.com/watch?v=G0gkM0ZuPlE
Pregame 2,2018-2019 Vermilion Sailor Marching  Band  - Pregame 2,8kbUFb12aus,https://www.youtube.com/watch?v=8kbUFb12aus
Pregame Portion,2002-2003 Vermilion Sailor Marching Band - Pregame Portion,r35dYV9cihc,https://www.youtube.com/watch?v=r35dYV9cihc
Pregame Portion,1998-1999 Vermilion Sailor Marching Band - Pregame Portion,3iW0katpWOc,https://www.youtube.com/watch?v=3iW0katpWOc
Preparing For Woolybear,1995-1996 Vermilion Sailor Marching Band - Preparing For Woolybear,SoIUuSF8qlw,https://www.youtube.com/watch?v=SoIUuSF8qlw
Preseason,1999-2000 Vermilion Sailor Marching Band  - Preseason,GtAmH-8JS28,https://www.youtube.com/watch?v=GtAmH-8JS28
Preseason,1999-2000 Vermilion Sailor Marching Band  - Preseason - Unknown,gzjr0yvFN9g,https://www.youtube.com/watch?v=gzjr0yvFN9g
Preseason,1999-2000 Vermilion Sailor Marching Band  - Preseason  - Unknown 2,bRAd0QWTMbw,https://www.youtube.com/watch?v=bRAd0QWTMbw
Preseason Practice,2004-2005 Vermilion Sailor Marching Band - Preseason Practice,yO-82S240XI,https://www.youtube.com/watch?v=yO-82S240XI
Preseason Practice,2003-2004 Vermilion Sailor Marching Band - Preseason Practice,_8P3FSW17nM,https://www.youtube.com/watch?v=_8P3FSW17nM
Preseason Practice,2002-2003 Vermilion Sailor Marching Band - Preseason Practice,QAv0zv5Fj8Y,https://www.youtube.com/watch?v=QAv0zv5Fj8Y
Preseason Practice,1997-1998 Vermilion Sailor Marching Band - Preseason Practice,JudTXJ-THfI,https://www.youtube.com/watch?v=JudTXJ-THfI
Preseason Practice,2005-2006 Vermilion Sailor Marching Band - Preseason Practice,r-xRWS8WZK0,https://www.youtube.com/watch?v=r-xRWS8WZK0
Preseason Practice,2000-2001 Vermilion Sailor Marching Band - Preseason Practice,saQSGQN7NSs,https://www.youtube.com/watch?v=saQSGQN7NSs
Preseason Practice,1995-1996 Vermilion Sailor Marching Band - Preseason Practice,ziTRXSf8UmM,https://www.youtube.com/watch?v=ziTRXSf8UmM
Preseason Practice,1991-1992 Vermilion Sailor Marching Band - Preseason Practice,OqxpEsStu98,https://www.youtube.com/watch?v=OqxpEsStu98
Preseason Practice,1992-1993 Vermilion Sailor Marching Band - Preseason Practice,lkjJRfG4sZw,https://www.youtube.com/watch?v=lkjJRfG4sZw
Preseason Practice,1993-1994 Vermilion Sailor Marching Band - Preseason Practice,YWYtybyezbI,https://www.youtube.com/watch?v=YWYtybyezbI
Preseason Practice Footage,1990-1991 Vermilion Sailor Marching Band - Preseason Practice Footage,MfNtoEhj8GU,https://www.youtube.com/watch?v=MfNtoEhj8GU
Preview Night,1998-1999 Vermilion Sailor Marching Band - Preview Night,TWJR1ZuS9qU,https://www.youtube.com/watch?v=TWJR1ZuS9qU
Record,1958-1959 Vermilion Sailor Marching Band Record,ZcQMCdxNY48,https://www.youtube.com/watch?v=ZcQMCdxNY48
s,Vermilion Sailor Marching Bands - Misc 1,1HVZ8iIRPd4,https://www.youtube.com/watch?v=1HVZ8iIRPd4
Sandusky Drum Off,2003-2004 Vermilion Sailor Marching Band - Sandusky Drum Off,SLipsxHHDNE,https://www.youtube.com/watch?v=SLipsxHHDNE
Sandusky Harbor Marina Concert,VCMA - Sandusky Harbor Marina Concert - 7-12-2008,MSVtKeLz8uI,https://www.youtube.com/watch?v=MSVtKeLz8uI
Second Festival Show,1990-1991 Vermilion Sailor Marching Band - Second Festival Show,Xy7pwYOprpU,https://www.youtube.com/watch?v=Xy7pwYOprpU
Second Song,1991 Vermilion Sailor Alumni Band - Second Song,maobVXmJRvY,https://www.youtube.com/watch?v=maobVXmJRvY
Second Source,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show,HzQ1SejDnW8,https://www.youtube.com/watch?v=HzQ1SejDnW8
Second Source,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show,AGxW7467EXw,https://www.youtube.com/watch?v=AGxW7467EXw
Second Source,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show,E-fwukGLr-o,https://www.youtube.com/watch?v=E-fwukGLr-o
Second Source,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 3,q-MJ1T2euA4,https://www.youtube.com/watch?v=q-MJ1T2euA4
Second Source,2000-2001 Vermilion Sailor Marching Band - Second Source - Unknown 5,oGb6P5KOQjQ,https://www.youtube.com/watch?v=oGb6P5KOQjQ
Second Source,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 2,jcH_YYkNX1w,https://www.youtube.com/watch?v=jcH_YYkNX1w
Second Source,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 1,bqFDgBjWEzc,https://www.youtube.com/watch?v=bqFDgBjWEzc
Second Source,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 3,fJyBhehkVYE,https://www.youtube.com/watch?v=fJyBhehkVYE
Second Source,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 2,csoOQ89xPIg,https://www.youtube.com/watch?v=csoOQ89xPIg
Second Source,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 1,CkCpW8TbZiM,https://www.youtube.com/watch?v=CkCpW8TbZiM
Second Source,2002 Vermilion Sailor Alumni Band - Second Source - Marching In,lG7j5aDIeLc,https://www.youtube.com/watch?v=lG7j5aDIeLc
Second Source,2002 Vermilion Sailor Alumni Band - Second Source - Full Show,p7RhvFfiJvE,https://www.youtube.com/watch?v=p7RhvFfiJvE
Second Source,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 4,kUdjI21SbjI,https://www.youtube.com/watch?v=kUdjI21SbjI
Second Source,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 3,XSc1eCCtUiE,https://www.youtube.com/watch?v=XSc1eCCtUiE
Second Source,2000-2001 Vermilion Sailor Marching Band -  Second Source - Show 2,ftjJpUiBOXY,https://www.youtube.com/watch?v=ftjJpUiBOXY
Second Source,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 1,Bqgg33f0khE,https://www.youtube.com/watch?v=Bqgg33f0khE
Senior Cheer,2002-2003 Vermilion Sailor Marching Band - Senior Cheer,y6jV0AKsRwA,https://www.youtube.com/watch?v=y6jV0AKsRwA
Senior Cheer,1995-1996 Vermilion Sailor Marching Band - Senior Cheer,KUvreoPt0-8,https://www.youtube.com/watch?v=KUvreoPt0-8
Senior Cheer,2000-2001 Vermilion Sailor Marching Band - Senior Cheer,j_lF683fHC4,https://www.youtube.com/watch?v=j_lF683fHC4
Senior Cheer,1991-1992 Vermilion Sailor Marching Band - Senior Cheer,-yLyDPgX-pc,https://www.youtube.com/watch?v=-yLyDPgX-pc
Senior Cheer,1993-1994 Vermilion Sailor Marching Band - Senior Cheer,wqAJkpyEMOE,https://www.youtube.com/watch?v=wqAJkpyEMOE
Senior Cheer,1996-1997 Vermilion High School Marching Band  - Senior Cheer,IM4iDqFeISU,https://www.youtube.com/watch?v=IM4iDqFeISU
Senior Cheer,1994-1995 Vermilion Sailor Marching Band - Senior Cheer,w75yyjW6AHc,https://www.youtube.com/watch?v=w75yyjW6AHc
Senior Cheer,1993-1994 Vermilion Sailor Marching Band - Senior Cheer,sdlaN0kan1o,https://www.youtube.com/watch?v=sdlaN0kan1o
Senior Night,1986-1987   Senior Night - Playoff Game,ZihxQJ__Qlw,https://www.youtube.com/watch?v=ZihxQJ__Qlw
Senior Show,1999-2000 Vermilion Sailor Marching Band - Senior Show,cWEtadG-emw,https://www.youtube.com/watch?v=cWEtadG-emw
Senior Show,2005-2006 Vermilion Sailor Marching Band - Senior Show,7kJSmF8e43s,https://www.youtube.com/watch?v=7kJSmF8e43s
Senior Show,1987-1988 Vermilion Sailor Marching Band - Senior Show - Vermilion,SNe7VoAZKVE,https://www.youtube.com/watch?v=SNe7VoAZKVE
Senior Show,1986-1987 Vermilion Sailor Marching Band - Senior Show,EizpWKCAdj0,https://www.youtube.com/watch?v=EizpWKCAdj0
Senior Show,1996-1997 Vermilion High School Marching Band - Senior Show,-AIP7wtxPCQ,https://www.youtube.com/watch?v=-AIP7wtxPCQ
Senior Show,1994-1995 Vermilion Sailor Marching Band - Senior Show,HJ2MdmBxfEY,https://www.youtube.com/watch?v=HJ2MdmBxfEY
Senior Show,1993-1994 Vermilion Sailor Marching Band - Senior Show  - V Sandusky,DDWjyBRCgjI,https://www.youtube.com/watch?v=DDWjyBRCgjI
Senior Show Fanfare,2011-2012 Vermilion Sailor Marching Band - Senior Show Fanfare,Wc4OaRkXRLA,https://www.youtube.com/watch?v=Wc4OaRkXRLA
Seniors,2000-2001 Vermilion Sailor Marching Band - Seniors,Zp8xm2RZfS0,https://www.youtube.com/watch?v=Zp8xm2RZfS0
Seniors Practicing,1998-1999 Vermilion Sailor Marching Band - Seniors Practicing,7bOceBqTzo8,https://www.youtube.com/watch?v=7bOceBqTzo8
Show,2002 Vermilion Sailor Alumni Band Show,hAajlw8VjPg,https://www.youtube.com/watch?v=hAajlw8VjPg
Show,1994 Vermilion Sailor Alumni Band Show,-eVfNRE6pcs,https://www.youtube.com/watch?v=-eVfNRE6pcs
Show,1993 Vermilion Sailor Alumni Band Show,JbOIMzpJF0I,https://www.youtube.com/watch?v=JbOIMzpJF0I
Show,1992 Vermilion Sailor Alumni Band Show,xnJVQ0gXeU0,https://www.youtube.com/watch?v=xnJVQ0gXeU0
Show,1991 Vermilion Sailor Alumni Band Show,gK8LYx3jWgE,https://www.youtube.com/watch?v=gK8LYx3jWgE
Show,1990 Vermilion Sailor Alumni Band Show,DCcUg8oepMU,https://www.youtube.com/watch?v=DCcUg8oepMU
Show,1989 Vermilion Sailor Alumni Band Show,6eLhzI6DPOU,https://www.youtube.com/watch?v=6eLhzI6DPOU
Show,1988 Vermilion Sailor Alumni Band Show,9O1bfo29ubM,https://www.youtube.com/watch?v=9O1bfo29ubM
Show,1987 Vermilion Sailor Alumni Band Show,Zbsp0krLuB0,https://www.youtube.com/watch?v=Zbsp0krLuB0
